# Licensed under Apache License 2.0 — https://www.apache.org/licenses/LICENSE-2.0
# Copyright 2026 SemiAnalysis LLC. Data from InferenceX (https://github.com/SemiAnalysisAI/InferenceX).
# Attribution to InferenceX is required for any derivative work.
Model,ISL,OSL,Hardware,Hardware Key,Framework,Precision,TP,Concurrency,Date,Token Throughput per All in Utility MW (tok/s/MW),Interactivity (tok/s/user),Throughput/Chip (tok/s),Output Throughput/Chip (tok/s),Input Throughput/Chip (tok/s),Mean TTFT (s),Median TTFT (s),P99 TTFT (s),Std TTFT (s),Mean TPOT (s),Median TPOT (s),P99 TPOT (s),Std TPOT (s),Mean Interactivity (tok/s/user),Median Interactivity (tok/s/user),P99 Interactivity (tok/s/user),Std Interactivity (tok/s/user),Mean ITL (s),Median ITL (s),P99 ITL (s),Std ITL (s),Mean E2E Latency (s),Median E2E Latency (s),P99 E2E Latency (s),Std E2E Latency (s),Disaggregated,Num Prefill Chips,Num Decode Chips,Spec Decoding,EP,DP Attention,Is Multinode,Run URL
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,8,256,2026-08-22,2240808.2457481152,13.565226154745266,3831.7821002292767,425.87601256647866,3405.906087662798,2.6616234236669243,0.5146298315085005,38.3653686814883,7.31058594084626,0.07143879831176873,0.07371790109449733,0.08015149929515152,0.00858249303965329,13.997995817844844,13.565226154745266,12.476372978596192,116.51626111198074,2.2537617960779746,1.8666897275252268,5.948530443113996,1.280547958128567,68.56830902849336,68.76687105500605,105.79790378376143,11.888357066794914,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,8,512,2026-08-22,2280483.3989225505,10.580444434430545,3899.626612157561,433.2883482396439,3466.338263917917,48.29011475325704,49.32132954351255,108.17747891786865,16.152477568991397,0.09244452539283725,0.0945139881596875,0.10928781522950567,0.010786848517060176,10.817298220208956,10.580444434430545,9.150150891936018,92.70548283110013,2.9168017757317566,2.1101077609928325,6.295128222799395,1.8074660475817976,133.61852997434667,134.45754884151393,194.97818488833033,20.548705450132328,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,4,1,2026-08-22,203025.76839729535,159.98754845099316,347.174063959375,38.783807063428426,308.3902568959466,0.18886655640089883,0.18550710449926555,0.20051034170668572,0.007197677455796558,0.006249314607999867,0.00625048642648785,0.006253275569275053,0.0000034598802191979965,160.01754795956037,159.98754845099316,159.91618935097253,289027.3467998268,0.1968620596575882,0.1999664850300178,0.20043762182001956,0.019772880052052435,5.99629714290495,5.850705496995943,6.488716554009006,0.31157064397404644,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,4,2,2026-08-22,357614.73983460775,141.71533976501595,611.5212051171792,68.62182952514465,542.8993755920345,0.21099503834266214,0.20102147301076911,0.3355054887523873,0.0364391060023778,0.0070457075621481345,0.0070563991284086905,0.0072259719902525955,0.00010129170078478708,141.93038686026793,141.71533976501595,138.38968672296824,9872.47713536457,0.22132127414449673,0.22037673403974622,0.3851640290569048,0.03874559664908016,6.795302778543555,6.8697712874854915,7.492459758231998,0.4265539835592236,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,4,4,2026-08-22,597886.1761212676,119.25889052741658,1022.3853611673676,113.73227914876597,908.6530820186016,0.22838428105023922,0.20021013947553,0.6763896425836718,0.10487499668657933,0.008355241071161427,0.0083851190932395,0.008774268295040568,0.00021939048447641363,119.68535575251741,119.25889052741658,113.9696173372342,4558.082828371294,0.26326010161006247,0.25185411400161684,0.43003380190697493,0.05855069809391873,7.908997534376977,7.810767913993914,9.105098092309198,0.57129783121873,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,4,8,2026-08-22,956599.42104883,95.55978195273379,1635.7850099934994,183.8898246795439,1451.8951853139556,0.2895960359506716,0.20647702598944306,1.4350939243205347,0.25182475534268767,0.010390808154218733,0.010464653430191213,0.011114006539685896,0.00039922512303004363,96.23890511288035,95.55978195273379,89.97655313852839,2504.8523810580555,0.3275165563771016,0.29633385202032514,0.6341050571808591,0.09972690387068929,9.910394654439006,9.900711148482515,11.965217588001977,0.8947579840443416,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,4,16,2026-08-22,1418695.7763157054,70.34123048463118,2425.969777499856,268.8129707037181,2157.1568067961375,0.3684930913288554,0.20933362949290313,2.7175834034947903,0.5019196605508403,0.014097222821969662,0.014216413234603417,0.015594398172456298,0.0008945779807419116,70.93595757325768,70.34123048463118,64.12559105783615,1117.845533343731,0.4445603416468699,0.3769684419967234,1.0222228433960117,0.1641628542207122,13.269078338216787,13.244930574990576,15.926404549381113,1.3056974220169046,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,4,32,2026-08-22,1991826.048540314,49.21554964730259,3406.022543003937,380.8880860631314,3025.134456940805,0.5452706731877697,0.22397530401940458,5.519296607882716,1.0194433362083466,0.019951528773851684,0.02031878150638125,0.02267593449776035,0.00155109236080673,50.12147246132798,49.21554964730259,44.099615832757316,644.706933815273,0.6290488096590596,0.4863372690160759,1.5472608189110177,0.2955023054012543,19.013750400970274,19.00399543097592,24.48435898137803,2.1419186529813157,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,4,64,2026-08-22,2674319.988701098,32.50810932739321,4573.087180678878,507.3441117471724,4065.7430689317057,0.893768601620468,0.2458771065576002,10.605599404678218,2.033719363031348,0.030062351379711916,0.03076155521469661,0.03491289569187004,0.002872702238242471,33.264197712587006,32.50810932739321,28.642711530595385,348.1042993901809,0.9476194396832874,0.6540197541471571,2.8935556839592755,0.5401788222191621,28.616079005524078,28.669910022988915,40.03854392078939,3.934182388197882,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,4,128,2026-08-22,2515866.4206181997,29.20625749810823,4302.131579257121,476.5277556228645,3825.603823634257,28.465659628930144,30.37278021898237,41.822899299364074,6.593576857902615,0.03407986581607937,0.0342392379463467,0.04344347258179874,0.003198085622946061,29.342838536887246,29.20625749810823,23.01841774082683,312.6870627931484,1.0745433805925215,0.850626856990857,2.636083784051006,0.6046157189077858,59.84064721008117,60.985821020498406,74.28221914448484,7.170754836450194,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,4,256,2026-08-22,2511879.113947296,28.939731375767867,4295.313284849876,477.3942898178457,3817.9189950320306,87.03060735025329,92.91860090853879,100.31002218769395,16.88162356944612,0.034492754056951014,0.03455457091206213,0.04469745250800069,0.0027955324635962177,28.991596274072496,28.939731375767867,22.372639689499163,357.71360662847894,1.0884137118350683,0.8608191199891735,2.682221282584941,0.5867317978970457,118.85905534783544,123.4108032649965,132.89808805076697,17.13958959458604,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,4,512,2026-08-22,2512737.4984986647,28.836087583200474,4296.781122432716,477.41627095320797,3819.364851479508,204.60232620860566,216.69847206951817,223.21889304668613,38.39299402000786,0.034656582684843285,0.034678768300821325,0.041989556350965844,0.0021315129215198057,28.85454717488173,28.836087583200474,23.815445718015976,469.1503344427219,1.0927983991441736,0.8863151390105486,2.5341157652030235,0.5231321298248841,236.57116139773862,247.18574167900078,258.54827665181455,38.48923183074349,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,8,1,2026-08-22,106381.35512153506,167.24859313280186,181.91211725782495,20.32192260494675,161.5901946528782,0.16504915470140985,0.16136592300608754,0.17822642969957087,0.007038200146693415,0.005979559834354159,0.00597912353861154,0.005985526216982372,0.00000355347950341452,167.2363899186583,167.24859313280186,167.06968840312828,281414.31490996503,0.18836499630548534,0.19133584899827838,0.1918180148873944,0.01890252534947111,5.721816370513989,5.584746581007494,6.192060625469894,0.29813409761700227,false,,,none,8,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,8,2,2026-08-22,191010.61129891107,151.72724800750746,326.62814532113794,36.65256530564036,289.9755800154976,0.20230789305496727,0.19726245949277654,0.3039311930615803,0.029767663258613693,0.006591151210370004,0.00659077399169937,0.006780442494666444,0.0001000876872450601,151.71856449396546,151.72724800750746,147.48299993497605,9991.238957810523,0.2070350900856375,0.20575702597852796,0.36651359875919287,0.0374048798057711,6.3616015822524785,6.417370042006951,7.0394954793746,0.3986755665050116,false,,,none,8,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,8,4,2026-08-22,326486.39996549045,130.58319752045705,558.2917439409887,62.10553757914521,496.18620636184346,0.20631199987547005,0.18467407702701166,0.5810022337205009,0.08658284851663464,0.007641212603929718,0.007657953082695351,0.00796190599457927,0.00015085906182155185,130.86928107270836,130.58319752045705,125.59806667911343,6628.703558974004,0.24075630475161836,0.22991119901416823,0.3865414571238216,0.0532136173777379,7.230377001257148,7.212009862967534,8.217577449609525,0.5001243520935895,false,,,none,8,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,8,8,2026-08-22,530694.6721425155,106.426609400878,907.4878893637016,102.01694468062375,805.4709446830778,0.27770392807578903,0.19853829601197504,1.2782019782159466,0.2234898262239681,0.009335405914121794,0.009396146373819837,0.009938583618883348,0.0003513913125613711,107.11907004357322,106.426609400878,100.61795909227912,2845.8301735201503,0.29429303796478906,0.26400418498087674,0.5828801372135057,0.09506589367768169,8.922561719464284,8.892316857993137,10.714409149284473,0.789257616636434,false,,,none,8,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,8,16,2026-08-22,818236.7402901652,81.24144052138512,1399.1848258961822,155.0386295415173,1244.1461963546649,0.32613135241954294,0.19343254950945266,2.304912956216721,0.42663083137231883,0.012185230472698193,0.012308989028041308,0.013430358109446643,0.0007060660008908411,82.06656429195702,81.24144052138512,74.4581783933684,1416.2981912998264,0.3842592083298228,0.319294489978347,0.8836560196429492,0.14670314809488327,11.47685306942076,11.475471786485286,13.716543267197558,1.0987972575589044,false,,,none,8,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,8,32,2026-08-22,1185820.9411623646,58.57633245359652,2027.7538093876433,226.75929407786967,1800.9945153097735,0.4692416720190522,0.2001562679943163,4.453298461952363,0.8400351680045584,0.01670407074712114,0.017071741403273895,0.019149200711756662,0.0013705393805581133,59.86564683176673,58.57633245359652,52.22150078494135,729.6397419771904,0.5267695261227704,0.39275450201239437,1.2979466819856313,0.2624609070539225,15.934865548436028,15.986990090488689,20.661632610408706,1.8555176244292626,false,,,none,8,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,8,64,2026-08-22,87102.48656152,2.105382306358625,148.9452520201992,16.52417581375057,132.42107620644865,12.216899066682526,5.005522325518541,138.7557926721289,27.2273187183464,0.4654018393540957,0.4749731186491993,0.5314348132248714,0.04548433324239759,2.1486808075100052,2.105382306358625,1.8816983289667548,21.98559215259341,14.66601986785919,15.043168891919777,41.078374982187526,9.123782324029484,441.2667269038469,443.96079717145767,594.1764608888491,59.393867056087444,false,,,none,8,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,8,128,2026-08-22,1934505.194931636,23.416008147137685,3308.0038833330977,366.4127042782456,2941.591179054852,1.3896585316035726,0.3673214474983979,18.389394308727358,3.509181241543683,0.04156682785450051,0.04270582730055283,0.0469787282736164,0.004609127335970754,24.05764528148203,23.416008147137685,21.286229677732834,216.96080995544557,1.3104485245357098,1.003579576004995,3.972767794299279,0.7998283608274173,39.65270767470165,39.53996989846928,57.878575034897075,6.194605314059686,false,,,none,8,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,8,256,2026-08-22,2333979.7196166934,14.147394561445914,3991.1053205445455,443.5836838281241,3547.521636716421,2.575694049710319,0.4987813675252255,37.05868147100785,7.080239115648942,0.06853434553348572,0.07068439320446834,0.07682792186429034,0.008206628424196614,14.591224184250835,14.147394561445914,13.01610112227701,121.85272054618396,2.162224684357804,1.7688115384953562,5.738671434191637,1.2425149174646775,65.80556276035455,65.92261300000246,101.85921861508798,11.488804776070474,false,,,none,8,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,8,512,2026-08-22,2268865.907902385,10.555760700803209,3879.7607025130783,431.0810427634476,3448.6796597496304,48.558051376727505,50.95767806051299,105.58029417526217,15.753981334897379,0.09291008577326758,0.09473500094824128,0.10825352514083533,0.010895916854258883,10.763094142872092,10.555760700803209,9.237574468813122,91.77749916558243,2.9312982027886085,2.2085395138710737,6.445730374893174,1.7883852674356437,134.3105465441969,135.83676874556113,192.08331103840146,20.25798966720129,false,,,none,8,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,8,512,2026-08-22,3590706.468207269,10.614602349553905,6140.108060634429,682.2287219271142,5457.879338707316,2.8102213742881306,1.1539384169736877,30.18076732683927,5.706104641579,0.08954759384305513,0.09420984103488592,0.10521366347341576,0.01436934963395548,11.167245897780814,10.614602349553905,9.504468972821853,69.59257206999479,2.8284380985144364,2.0287269288673997,10.06270663999021,2.222902827998021,85.55363660605562,87.20131592045072,112.86440787642962,15.033832199288836,false,,,none,8,true,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,b200,b200_vllm,vllm,fp4,8,1024,2026-08-22,4481225.848049164,6.6017637994558545,7662.89620016407,851.6075629279268,6811.288637236144,5.069175079552781,1.927430709503824,60.34262866493839,11.33709102191764,0.14323016842653377,0.15147467106933216,0.16914245815329684,0.02419362891303228,6.981769350588485,6.6017637994558545,5.9121761083410656,41.33319575970408,4.524698459099597,3.3713652584992815,14.770875990048516,3.655397900057189,137.380371899943,140.3330228959967,185.5333796320408,25.660998460067617,false,,,none,8,true,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31147925932/attempts/1
Kimi-K2.5,8192,1024,mi355x,mi355x_atom,atom,fp4,4,4,2026-08-22,475214.2647219912,116.43187048213461,993.1978132689615,110.48539546739244,882.712417801569,0.2870892981940415,0.2568894305732101,0.5654036935791373,0.08694199934337307,0.008541529292508307,0.008588713690324512,0.008775428951008874,0.00017926515849905528,117.07505362969258,116.43187048213461,113.95454348531123,5578.328819569643,0.008532993203086477,0.008048000046983361,0.009516103668138378,0.008544877907623734,8.13850931545603,8.077307993546128,9.12121715240879,0.5538434118487169,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/29068018278/attempts/1
Kimi-K2.5,8192,1024,mi355x,mi355x_atom,atom,fp4,4,8,2026-08-22,792607.1256215218,97.71237223423138,1656.5488925489806,186.22403528758045,1470.3248572614002,0.3649898602539906,0.26031931943725795,1.2738301755907013,0.23411526961853152,0.010157122908008168,0.010234118537239566,0.010819379897801101,0.000382396670415921,98.45307662975814,97.71237223423138,92.42673881922171,2615.0855312425474,0.010159530253311707,0.009051170898601413,0.05275413054041564,0.014628259688940777,9.77131759780168,9.845462779398076,11.695501703554765,0.8967896028862347,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/29068018278/attempts/1
Kimi-K2.5,8192,1024,mi355x,mi355x_atom,atom,fp4,4,16,2026-08-22,1146499.3631674547,69.91539831959585,2396.1836690199802,265.5124793371561,2130.671189682824,0.49687666131940206,0.28179036150686443,2.5245539632951832,0.4895707631302898,0.014125009530100385,0.014303000827211487,0.01576985037628288,0.0008047759840032616,70.79641241083772,69.91539831959585,63.412142546637824,1242.5818114323195,0.014124084519624837,0.011719654547050595,0.12229543906869367,0.027423779621201076,13.42270881289005,13.358379658893682,15.921381075505632,1.2590606019575017,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/29068018278/attempts/1
Kimi-K2.5,8192,1024,mi355x,mi355x_atom,atom,fp4,4,32,2026-08-22,1567368.485089567,47.57538764810493,3275.8001338371946,366.3255975405787,2909.474536296616,0.6863378019923403,0.31935770553536713,5.43395158187952,1.0257110520353456,0.02060597514114267,0.021019271716640083,0.02328774330630214,0.0016577523543519644,48.52961304429424,47.57538764810493,42.94104357159328,603.2264091646622,0.02060924394457643,0.015580484177917242,0.15062597999349236,0.04619689110299957,19.759097839606692,19.845832424471155,24.974994182896335,2.1801655011423255,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/29068018278/attempts/1
Kimi-K2.5,8192,1024,mi355x,mi355x_atom,atom,fp4,4,64,2026-08-22,2073685.0157207919,31.051123557654627,4334.001682856455,480.81966234746926,3853.1820205089857,1.0886841762141557,0.46160104335285723,9.780255201314576,1.8480469293982076,0.03153327374156697,0.032204953812483963,0.03696601081021747,0.002878913204830231,31.71253350335795,31.051123557654627,27.05187760545691,347.35329926661325,0.03154311955727984,0.021310725016519427,0.3209821400884539,0.09308015364458576,30.163899275848962,30.254690431524068,41.17685981007526,3.8597246674200476,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/29068018278/attempts/1
Kimi-K2.5,8192,1024,mi355x,mi355x_atom,atom,fp4,4,128,2026-08-22,2569205.6026756386,19.158955426716062,5369.639709592085,594.7708274783099,4774.868882113775,1.8768884773277024,0.7824935000389814,19.144825866415644,3.6216438987258255,0.051018048550004955,0.05219491239097292,0.061363019113083665,0.005646491921063937,19.600906510954797,19.158955426716062,16.29646022072572,177.10111233304934,0.05105703384059298,0.03443125751800835,0.531656157504765,0.17154338209437425,48.854784094890604,48.69357633101754,68.33334355547326,7.197752363170933,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/29068018278/attempts/1
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-trt,dynamo-trt,fp4,36,8,2026-08-22,91879.36141862322,180.09160981621432,171.81440585282542,21.716008088396766,1372.6015879682548,4.973416069579253,5.084429203532636,8.563458689490798,1.8150045439006994,0.005547330365198553,0.0055527295303790785,0.005638087248878707,0.0000446205820128671,180.2668913092951,180.09160981621432,177.36511619235378,22411.18234880112,0.5235291906525275,0.5506407560314983,0.5870476995036005,0.1038839266950169,10.104001975167193,10.183721126057208,13.673876692091579,1.9038768929080885,true,4,32,none,8,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27591355916/attempts/6
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-trt,dynamo-trt,fp4,36,24,2026-08-22,305895.64098537754,149.24934052555295,572.024848642656,71.47663757299023,4576.410537199983,3.038089487387333,2.5348578293342143,6.630607857806608,1.9830976741136008,0.006699308159974089,0.006700197109606593,0.006818646397215011,0.00007013567470982502,149.2691448311982,149.24934052555295,146.6566737363646,14258.079132158318,0.6344563150718353,0.6676329779438674,0.7157405358739197,0.1200462673432161,9.187028458163452,8.612701285397634,13.257713696034624,2.081672090896654,true,4,32,none,8,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27591355916/attempts/6
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-trt,dynamo-trt,fp4,40,333,2026-08-22,2317480.4211909315,81.2394663482705,4333.688387627042,602.4717489640768,19258.554942278904,3.7983845992453604,3.339753028587438,13.67141893585911,1.8469330865561775,0.012313905218795978,0.012309288144668973,0.01249932254061143,0.00010365078067011964,81.20900577288815,81.2394663482705,80.00433597508261,9647.780687562918,1.1658779774426529,1.22497487696819,1.3311345152230933,0.22267787339232775,15.14731378455803,14.834959233936388,25.2288636473252,2.0154778719653854,true,8,32,none,32,true,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27591355916/attempts/6
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-trt,dynamo-trt,fp4,24,5,2026-08-22,152331.53992710268,165.83524021467144,284.85997966368205,38.32387515642297,1517.5405021999777,0.35395356675377115,0.2729759765206836,0.8497435478656544,0.15941362486195176,0.006052764373253013,0.00603008141517758,0.006193119865498196,0.00006407621921428727,165.2137665260803,165.83524021467144,161.46950514731503,15606.413928008831,0.5723807126654361,0.6014809975167736,0.6522588751150761,0.11036275909141821,5.940389176455792,5.903671565465629,6.812894913601922,0.40874647475082176,true,4,20,none,4,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27591355916/attempts/6
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-trt,dynamo-trt,fp4,24,30,2026-08-22,500731.20976046805,131.4592562752491,936.3673622520754,125.16407288834758,4992.383809070714,3.4719468308791206,3.4724409569753334,7.777503845642786,1.924365093412692,0.007640905827139776,0.007606919652019044,0.00820766268953045,0.00016843972028986128,130.87453537878903,131.4592562752491,121.83736562122398,5936.841965061088,0.7225201269033621,0.758517173526343,0.8716355857311281,0.14737237515337698,10.514109520881515,10.588771735492628,14.404602403257739,1.959654541174441,true,4,20,none,4,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27591355916/attempts/6
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-trt,dynamo-trt,fp4,24,60,2026-08-22,824812.8801064849,107.46391831546057,1542.4000857991268,205.5833895772142,8226.48356690869,4.281454560548106,4.231008238974027,9.880521969309774,2.1551795590155503,0.009297520141137001,0.009305448895549275,0.009755254870241502,0.0001798752958422144,107.55556157125025,107.46391831546057,102.50885428432113,5559.407117679986,0.8797805201299436,0.9271567044779658,0.9916684561350849,0.17232775340000753,12.853449286856533,12.757713435508776,18.646520055705913,2.235202831488852,true,4,20,none,4,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27591355916/attempts/6
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-trt,dynamo-trt,fp4,24,105,2026-08-22,1296745.7342527737,84.9070903391036,2424.914523052687,322.8593890515256,12935.190193058494,3.565347406088175,3.274077808484435,11.51384186264011,1.7531418610276714,0.01172850304963132,0.011777579422474382,0.012243954168005977,0.00030155241828836463,85.26237285085027,84.9070903391036,81.67296171469235,3316.1730410788246,1.1113690802584943,1.1728550309780985,1.24692272535176,0.2147935739224852,14.359387138231014,14.13906778494129,22.328865220070583,1.9402758768445796,true,4,20,none,4,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27591355916/attempts/6
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-trt,dynamo-trt,fp4,44,2253,2026-08-22,8054472.793439196,38.749884970878995,15061.864123731299,4604.819596179517,21037.31813947517,3.565580359220413,2.4593467810191214,22.683974710264007,3.9709316727856168,0.025538368203989664,0.025806528219413087,0.026115654910981185,0.0009134012469249234,39.15676961082336,38.749884970878995,38.291208985899,1094.8091031916388,2.4189901124915907,2.5604753434308805,2.714085971980821,0.47397691405266695,27.09710373138249,26.329288635519333,46.18484945480943,4.193277374546403,true,28,16,none,16,true,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27591355916/attempts/6
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-trt,dynamo-trt,fp4,52,4301,2026-08-22,8962609.273858765,25.414310009549684,16760.079342115892,6048.66725862637,21520.706934777903,3.9127424452586994,1.9027791949920356,33.97206766034822,6.564138694369169,0.03873762610988197,0.03934791067017912,0.03983985456608991,0.002070035250166023,25.814694921248673,25.414310009549684,25.100493234509944,483.0835609779095,3.6693052383010256,3.8881012269994244,4.1543072680570186,0.747896204646927,39.565575217657376,38.27660021599149,70.06767933813039,6.896323668581785,true,36,16,none,16,true,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27591355916/attempts/6
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-trt,dynamo-trt,fp4,32,1229,2026-08-22,7074130.7086860305,49.641129188556576,13228.624425242879,2940.33314232467,23516.915708161087,4.638361448985007,3.7992698659654707,20.708728668849222,3.2462810365749197,0.01999275797945917,0.020144586079047594,0.02037433590509112,0.0005158940311933016,50.01811160958451,49.641129188556576,49.08135434000187,1938.382573814481,1.8936360208071534,1.997790107037872,2.119344518580474,0.36486963150719853,23.052084137528954,22.418902844539843,39.14147319210694,3.4627740383251746,true,16,16,none,16,true,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27591355916/attempts/6
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-trt,dynamo-trt,fp4,56,1229,2026-08-22,5065567.404321927,61.9326113741378,9472.611046082004,1842.2968552382206,19646.36330054038,3.594608498764733,2.8738647344871424,17.081235395016858,2.43662506354845,0.01605992492989118,0.0161465821933287,0.016378433094404003,0.00040721218389402707,62.26679167962809,61.9326113741378,61.05590163821402,2455.7221997567735,1.5211474807923042,1.5956444964976981,1.7486487083043902,0.2990297080583923,18.38625140104138,17.932591524499003,31.496332639018075,2.6813883324900516,true,24,32,none,32,true,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27591355916/attempts/6
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-trt,dynamo-trt,fp4,48,666,2026-08-22,3571592.798103759,74.62914403584223,6678.8785324540295,1112.2644730184347,17812.10665132522,4.099659986570184,3.4181931482162327,15.066890236097382,2.084904631546101,0.013371948800451644,0.013399590909413736,0.013684074585019898,0.00020183393147164423,74.78341526152302,74.62914403584223,73.07764904283046,4954.568306273569,1.2669844890892357,1.3275363147258759,1.4552994509320707,0.24190282899469612,16.40957461245849,16.01389192021452,27.420385776869946,2.270661991737362,true,16,32,none,32,true,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27591355916/attempts/6
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,1,2026-08-22,176860.24578784604,154.2299124805329,336.0344669969075,37.53937084480799,298.4950961520995,0.1700250252848491,0.16784654097864404,0.17954657799680718,0.0061571737131306155,0.006483606896409004,0.006483826541276299,0.00648504721017353,0.000001152368457461641,154.2351373205334,154.2299124805329,154.200882058535,867778.0040966516,0.20424494779968666,0.20746560709085315,0.20777216561371462,0.020545568975874177,6.195250885374844,6.042786177946255,6.713705062436638,0.3245239372574447,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
